Index,Image,wangtao,zzc,wangtao2,zzc2,MOS
4513,movie_1187.jpg,4.1,2.8,3.2,3.3,3.35
4514,movie_1205.jpg,3.1,3.0,2.7,2.5,2.82
4515,movie_2769.jpg,4.2,3.4,3.9,3.4,3.72
4516,game_1187.jpg,1.9,2.1,1.3,1.9,1.8
4517,game_1088.jpg,2.1,1.6,2.2,2.0,1.98
4518,movie_2234.jpg,3.7,3.2,3.6,3.5,3.5
4519,game_2104.jpg,2.1,2.8,1.7,1.7,2.08
4520,game_0212.jpg,2.2,3.0,1.8,3.3,2.58
4521,movie_2879.jpg,3.7,3.5,3.8,3.1,3.52
4522,game_0357.jpg,2.1,2.0,1.8,1.5,1.85
4523,movie_2510.jpg,1.9,1.8,2.8,2.3,2.2
4524,game_2553.jpg,2.7,2.1,3.5,2.3,2.65
4525,game_1890.jpg,2.2,2.2,2.3,1.9,2.15
4526,game_0469.jpg,2.9,2.1,2.1,2.3,2.35
4527,movie_0787.jpg,2.3,2.0,1.9,1.5,1.92
4528,game_0372.jpg,1.9,1.5,1.4,1.2,1.5
4529,game_1648.jpg,2.1,2.1,1.3,1.8,1.82
4530,game_0245.jpg,3.1,2.2,2.2,1.9,2.35
4531,game_2452.jpg,2.9,2.0,2.3,1.3,2.12
4532,game_2291.jpg,2.9,2.7,3.0,2.8,2.85
4533,game_2093.jpg,3.5,2.9,3.4,3.0,3.2
4534,game_2290.jpg,2.2,2.9,1.7,2.7,2.38
4535,game_1037.jpg,2.2,3.3,1.8,3.0,2.58
4536,movie_0632.jpg,2.2,1.5,1.8,1.4,1.72
4537,movie_0208.jpg,2.8,2.1,2.2,2.1,2.3
4538,game_1815.jpg,3.0,2.2,3.1,1.8,2.53
4539,movie_0581.jpg,3.3,2.7,3.3,1.3,2.65
4540,movie_1599.jpg,2.3,1.9,2.1,1.4,1.92
4541,movie_2922.jpg,4.3,3.8,4.4,3.6,4.03
4542,movie_1543.jpg,3.4,2.6,3.7,2.7,3.1
4543,movie_0329.jpg,3.2,2.4,3.6,1.3,2.62
4544,movie_1645.jpg,3.0,2.0,2.2,1.3,2.12
4545,game_1426.jpg,1.6,1.5,0.8,0.9,1.2
4546,game_1678.jpg,1.8,1.6,1.7,1.2,1.58
4547,movie_2855.jpg,4.2,2.9,4.1,3.1,3.58
4548,game_1839.jpg,1.3,1.4,1.7,0.9,1.33
4549,game_0032.jpg,1.6,1.6,1.5,1.3,1.5
4550,movie_1018.jpg,3.7,2.2,3.6,2.4,2.98
4551,movie_1024.jpg,3.1,2.3,3.3,2.0,2.68
4552,movie_2844.jpg,4.6,3.7,4.3,3.7,4.08
4553,movie_0184.jpg,3.7,2.8,3.5,1.9,2.98
4554,movie_0986.jpg,3.6,3.4,3.6,3.2,3.45
4555,game_1723.jpg,2.8,2.1,2.4,1.8,2.28
4556,game_1994.jpg,2.8,2.1,1.3,1.4,1.9
4557,movie_1687.jpg,3.2,2.2,3.4,1.7,2.62
4558,movie_2707.jpg,3.9,3.0,3.9,3.5,3.58
4559,movie_0202.jpg,3.7,3.3,3.6,2.8,3.35
4560,game_1461.jpg,3.3,2.8,2.6,2.5,2.8
4561,movie_0651.jpg,0.8,1.5,0.6,1.7,1.15
4562,movie_1533.jpg,1.3,1.5,1.6,0.9,1.33
4563,movie_2703.jpg,4.2,3.4,4.1,3.7,3.85
4564,movie_2011.jpg,4.0,3.0,3.7,2.8,3.38
4565,movie_1527.jpg,3.1,2.1,3.0,2.3,2.62
4566,movie_2642.jpg,3.8,3.9,3.8,3.3,3.7
4567,movie_1108.jpg,2.4,2.7,2.7,2.3,2.52
4568,movie_2778.jpg,3.3,3.0,3.6,2.8,3.18
4569,game_0488.jpg,2.0,0.6,1.2,1.4,1.3
4570,game_1347.jpg,1.9,1.2,1.3,1.3,1.42
4571,game_0224.jpg,2.3,2.1,3.3,2.6,2.58
4572,movie_1475.jpg,3.3,3.6,3.5,3.2,3.4
4573,movie_2335.jpg,1.4,2.0,1.7,1.3,1.6
4574,movie_1860.jpg,3.2,2.3,3.3,2.1,2.72
4575,movie_1568.jpg,2.2,2.7,2.7,2.7,2.58
4576,game_0597.jpg,1.7,1.7,2.2,1.8,1.85
4577,movie_0479.jpg,3.3,2.7,3.6,1.7,2.82
4578,game_0982.jpg,1.0,1.3,1.4,1.3,1.25
4579,game_2336.jpg,1.5,1.2,1.6,1.2,1.38
4580,game_0175.jpg,1.3,1.4,1.3,1.5,1.38
4581,game_1824.jpg,2.1,1.5,1.2,1.3,1.52
4582,game_1966.jpg,1.9,1.2,1.5,1.2,1.45
4583,movie_0268.jpg,3.6,3.4,3.3,2.8,3.28
4584,game_1234.jpg,1.4,1.3,1.1,1.2,1.25
4585,movie_1380.jpg,3.2,2.1,3.4,2.1,2.7
4586,game_1170.jpg,3.9,2.9,3.5,2.9,3.3
4587,game_1621.jpg,1.3,1.4,0.8,0.4,0.98
4588,game_1240.jpg,1.7,1.3,1.2,1.2,1.35
4589,movie_0549.jpg,3.6,2.7,3.6,2.8,3.18
4590,game_1448.jpg,1.7,1.8,2.2,1.7,1.85
4591,movie_1361.jpg,3.4,3.1,2.8,2.9,3.05
4592,movie_1236.jpg,3.1,2.8,2.9,2.6,2.85
4593,movie_0917.jpg,2.0,1.3,1.9,1.7,1.72
4594,movie_1663.jpg,2.8,2.1,2.8,1.4,2.28
4595,game_1767.jpg,2.9,2.1,2.2,1.9,2.28
4596,movie_2917.jpg,4.5,3.7,4.2,3.3,3.92
4597,movie_0090.jpg,2.7,2.1,2.2,1.7,2.18
4598,game_2792.jpg,2.2,1.9,1.7,1.3,1.78
4599,game_2115.jpg,3.1,2.9,3.1,1.8,2.72
4600,game_2749.jpg,1.9,2.9,2.7,2.6,2.52
4601,game_0270.jpg,2.3,2.1,2.2,2.0,2.15
4602,movie_1020.jpg,3.2,2.8,3.2,2.1,2.82
4603,movie_1694.jpg,3.2,2.0,2.9,1.8,2.48
4604,movie_0758.jpg,2.9,1.8,3.0,1.9,2.4
4605,game_0963.jpg,1.8,1.4,1.2,1.4,1.45
4606,movie_1405.jpg,2.2,2.7,1.8,2.5,2.3
4607,movie_2343.jpg,1.9,2.2,1.7,2.2,2.0
4608,game_2567.jpg,1.5,1.1,1.8,1.4,1.45
4609,game_0810.jpg,2.2,1.9,2.2,1.3,1.9
4610,game_1098.jpg,2.9,1.4,3.6,1.9,2.45
4611,movie_2773.jpg,4.2,3.3,4.1,2.8,3.6
4612,game_0104.jpg,2.2,1.3,1.3,1.3,1.52
4613,game_0849.jpg,2.2,2.2,1.4,2.4,2.05
4614,game_0247.jpg,2.7,2.9,1.7,1.9,2.3
4615,game_1146.jpg,2.7,1.7,1.5,1.8,1.92
4616,movie_0548.jpg,2.1,1.3,1.2,1.3,1.48
4617,game_0835.jpg,1.9,1.6,2.2,1.2,1.72
4618,game_1961.jpg,0.8,0.9,0.7,0.8,0.8
4619,game_2559.jpg,1.9,1.3,1.2,1.3,1.42
4620,movie_1138.jpg,2.2,1.7,2.3,1.3,1.88
4621,game_2813.jpg,1.5,2.7,1.7,2.4,2.08
4622,game_0368.jpg,3.0,2.8,3.3,2.7,2.95
4623,movie_2693.jpg,4.3,3.7,4.3,3.6,3.98
4624,movie_2469.jpg,4.1,3.9,4.1,3.2,3.82
4625,game_2298.jpg,2.8,2.7,1.9,2.8,2.55
4626,game_1378.jpg,2.3,2.1,2.2,1.9,2.12
4627,movie_1503.jpg,2.7,2.3,2.7,1.9,2.4
4628,game_1227.jpg,1.3,2.1,1.7,1.5,1.65
4629,game_1712.jpg,2.2,1.8,1.1,1.3,1.6
4630,game_0073.jpg,2.3,2.7,2.8,2.2,2.5
4631,game_0580.jpg,2.1,2.1,1.4,1.4,1.75
4632,game_1487.jpg,2.2,2.2,1.7,1.5,1.9
4633,game_2501.jpg,2.8,2.8,2.0,1.8,2.35
4634,game_1569.jpg,1.3,1.4,0.7,1.3,1.18
4635,game_0919.jpg,2.1,1.7,1.7,1.4,1.72
4636,movie_1010.jpg,3.0,1.6,1.9,1.4,1.98
4637,movie_2356.jpg,3.2,2.2,3.5,1.7,2.65
4638,movie_0907.jpg,3.5,2.8,3.6,1.8,2.92
4639,movie_0246.jpg,3.0,2.3,3.2,2.4,2.72
4640,movie_2125.jpg,3.2,1.7,3.2,2.1,2.55
4641,movie_0471.jpg,3.2,1.7,3.1,1.8,2.45
4642,game_2239.jpg,1.9,1.2,1.6,1.3,1.5
4643,game_2686.jpg,2.9,2.9,2.9,3.0,2.92
4644,movie_1196.jpg,3.4,2.3,3.1,2.4,2.8
4645,game_2847.jpg,0.3,0.9,0.2,0.9,0.57
4646,game_0518.jpg,3.1,2.6,3.3,2.5,2.88
4647,game_0287.jpg,2.8,2.8,3.0,2.6,2.8
4648,movie_2941.jpg,2.4,3.1,3.4,3.0,2.98
4649,movie_2538.jpg,3.0,2.7,3.1,2.3,2.78
4650,game_0069.jpg,2.8,2.3,2.3,1.9,2.32
4651,movie_2711.jpg,4.4,3.5,4.3,3.8,4.0
4652,game_2688.jpg,2.0,3.3,1.7,3.5,2.62
4653,movie_1739.jpg,2.9,2.3,2.9,1.9,2.5
4654,game_2718.jpg,3.3,2.2,3.5,1.7,2.68
4655,game_1065.jpg,3.4,2.3,3.4,1.8,2.72
4656,game_0733.jpg,2.3,1.9,1.7,1.9,1.95
4657,movie_2929.jpg,3.7,3.4,3.9,3.1,3.52
4658,movie_1259.jpg,2.3,3.6,2.8,2.8,2.88
4659,movie_1587.jpg,2.7,2.3,3.0,2.3,2.58
4660,movie_2710.jpg,3.2,3.2,3.2,3.2,3.2
4661,game_0187.jpg,1.7,1.3,1.2,1.4,1.4
4662,movie_2951.jpg,2.2,2.5,3.1,1.9,2.43
4663,game_1923.jpg,1.7,0.9,1.2,1.2,1.25
4664,game_2770.jpg,2.4,2.3,2.3,2.2,2.3
4665,movie_0207.jpg,2.0,2.2,1.3,1.3,1.7
4666,game_1983.jpg,2.2,2.1,3.2,1.7,2.3
4667,movie_2199.jpg,3.2,2.2,3.4,2.2,2.75
4668,game_1163.jpg,3.1,2.1,2.2,1.8,2.3
4669,movie_0011.jpg,3.2,2.2,2.8,2.2,2.6
4670,game_2753.jpg,2.7,1.9,1.8,1.4,1.95
4671,game_2483.jpg,2.8,2.2,2.6,1.8,2.35
4672,game_0296.jpg,3.0,2.1,2.1,1.4,2.15
4673,movie_2100.jpg,3.5,3.4,3.4,3.2,3.38
4674,game_2215.jpg,2.9,2.6,2.7,2.7,2.72
4675,movie_0855.jpg,3.0,2.1,2.3,2.3,2.42
4676,game_2391.jpg,2.1,1.8,1.7,1.4,1.75
4677,game_1309.jpg,2.2,1.8,1.9,1.2,1.78
4678,game_2957.jpg,1.6,2.2,1.3,1.5,1.65
4679,game_1286.jpg,1.3,1.7,1.0,1.2,1.3
4680,game_2768.jpg,2.9,2.7,2.7,3.0,2.82
4681,game_0036.jpg,2.8,2.9,3.0,3.1,2.95
4682,movie_2730.jpg,4.4,4.3,4.5,4.3,4.38
4683,game_0884.jpg,1.1,1.0,0.6,0.9,0.9
4684,game_0479.jpg,1.8,1.9,2.1,1.4,1.8
4685,movie_0448.jpg,1.9,2.7,2.0,2.7,2.33
4686,game_0658.jpg,3.3,2.2,2.7,1.8,2.5
4687,game_2269.jpg,2.9,1.8,2.1,1.8,2.15
4688,game_1330.jpg,2.8,1.7,1.9,1.3,1.92
4689,movie_2464.jpg,3.3,1.9,2.7,1.5,2.35
4690,game_1814.jpg,2.2,1.3,1.4,1.4,1.58
4691,movie_1249.jpg,3.4,3.1,3.2,3.1,3.2
4692,movie_1966.jpg,3.2,2.7,3.2,2.8,2.98
4693,game_0467.jpg,1.3,0.9,1.1,1.1,1.1
4694,movie_0042.jpg,2.8,2.2,3.2,1.5,2.42
4695,game_1368.jpg,2.2,1.7,1.2,1.4,1.62
4696,game_0236.jpg,2.5,1.3,1.7,1.4,1.72
4697,game_1106.jpg,2.2,1.5,1.3,1.1,1.52
4698,movie_2240.jpg,3.5,2.7,3.1,2.0,2.82
4699,game_0793.jpg,2.0,1.9,1.2,1.3,1.6
4700,movie_2040.jpg,3.0,2.6,3.1,2.8,2.88
4701,game_1879.jpg,1.9,1.3,1.2,1.3,1.42
4702,game_2155.jpg,2.0,1.8,1.8,1.7,1.82
4703,game_2169.jpg,2.2,1.9,1.8,1.5,1.85
4704,movie_1487.jpg,3.5,3.0,3.2,3.1,3.2
4705,game_0891.jpg,2.7,1.6,1.7,1.7,1.93
4706,movie_0598.jpg,2.7,2.0,1.9,1.3,1.98
4707,movie_1558.jpg,3.1,2.1,3.2,1.9,2.58
4708,game_1589.jpg,1.3,2.3,0.9,1.6,1.52
4709,game_2900.jpg,0.6,2.8,1.7,3.1,2.05
4710,movie_2807.jpg,3.9,3.3,4.2,3.1,3.62
4711,movie_0667.jpg,3.5,2.8,3.2,2.2,2.92
4712,movie_1761.jpg,1.8,2.2,2.7,1.8,2.12
4713,game_0250.jpg,2.2,1.8,2.6,1.6,2.05
4714,movie_0505.jpg,1.8,1.8,1.3,1.4,1.58
4715,game_1766.jpg,1.6,1.2,1.8,1.4,1.5
4716,game_0844.jpg,3.0,2.9,2.2,2.8,2.73
4717,movie_2474.jpg,3.3,2.2,3.0,1.8,2.58
4718,game_2785.jpg,3.8,1.9,3.6,1.8,2.78
4719,movie_1685.jpg,4.1,3.7,3.6,3.5,3.72
4720,game_0190.jpg,1.9,2.2,2.4,1.8,2.08
4721,game_0898.jpg,2.7,1.5,1.9,1.4,1.88
4722,game_0388.jpg,2.1,2.1,1.8,1.9,1.98
4723,movie_2840.jpg,4.1,3.3,4.2,2.8,3.6
4724,game_1524.jpg,3.4,2.6,3.3,1.9,2.8
4725,movie_1903.jpg,3.1,2.2,2.7,1.7,2.42
4726,game_1248.jpg,2.8,2.1,3.1,2.0,2.5
4727,game_0086.jpg,3.0,2.3,2.3,1.8,2.35
4728,movie_1561.jpg,2.8,2.0,2.8,1.9,2.38
4729,game_0671.jpg,0.7,1.3,0.8,1.3,1.02
4730,game_2330.jpg,1.8,1.0,1.2,1.1,1.27
4731,movie_1224.jpg,3.6,3.7,3.7,3.6,3.65
4732,game_1079.jpg,1.9,1.6,1.1,1.1,1.42
4733,game_1944.jpg,2.2,1.7,1.6,1.6,1.78
4734,movie_0467.jpg,3.1,2.9,3.4,2.9,3.08
4735,movie_0564.jpg,3.4,3.1,3.6,3.4,3.38
4736,movie_0405.jpg,2.7,1.7,1.8,1.9,2.02
4737,game_1640.jpg,1.7,1.4,1.6,1.4,1.52
4738,game_2352.jpg,2.0,1.6,1.7,1.5,1.7
4739,game_2033.jpg,1.0,1.0,0.8,1.2,1.0
4740,movie_2806.jpg,4.2,2.7,4.2,3.1,3.55
4741,movie_2664.jpg,4.0,2.7,4.3,2.9,3.48
4742,movie_0788.jpg,3.6,3.1,3.7,3.1,3.38
4743,movie_0158.jpg,3.2,2.8,3.3,2.7,3.0
4744,movie_2036.jpg,1.1,1.8,1.7,1.8,1.6
4745,game_0417.jpg,1.2,1.1,1.3,1.4,1.25
4746,movie_2227.jpg,2.8,1.3,3.1,1.8,2.25
4747,game_0902.jpg,2.2,1.5,1.8,1.3,1.7
4748,game_1416.jpg,2.1,1.7,1.3,1.9,1.75
4749,movie_2216.jpg,2.8,1.7,2.8,1.1,2.1
4750,movie_0835.jpg,2.0,2.4,2.3,1.4,2.02
4751,game_0578.jpg,1.8,1.4,1.2,1.3,1.42
4752,game_1044.jpg,3.4,2.7,3.0,3.1,3.05
4753,movie_2591.jpg,3.1,2.2,3.3,1.9,2.63
4754,movie_0185.jpg,3.6,2.9,3.4,3.6,3.38
4755,game_0912.jpg,2.3,1.9,1.7,1.9,1.95
4756,movie_0771.jpg,2.9,2.6,2.7,2.8,2.75
4757,game_2816.jpg,3.4,3.7,3.2,3.1,3.35
4758,game_2472.jpg,1.2,2.3,1.0,1.4,1.48
4759,movie_0417.jpg,1.8,1.9,1.7,1.2,1.65
4760,game_2989.jpg,3.1,3.0,3.3,1.9,2.82
4761,movie_1359.jpg,3.2,2.9,3.5,1.8,2.85
4762,movie_1540.jpg,3.1,2.4,3.4,1.9,2.7
4763,game_1657.jpg,2.6,3.0,3.6,2.4,2.9
4764,game_1052.jpg,1.8,1.6,1.4,1.8,1.65
4765,movie_1397.jpg,3.4,2.3,3.5,1.8,2.75
4766,movie_0934.jpg,3.1,2.2,3.6,2.2,2.78
4767,game_2293.jpg,2.2,2.9,2.7,1.9,2.42
4768,movie_0036.jpg,3.4,2.2,3.0,1.9,2.62
4769,movie_0481.jpg,3.7,3.4,3.8,3.6,3.62
4770,game_2106.jpg,2.7,1.8,1.4,1.2,1.78
4771,movie_1286.jpg,3.2,2.2,2.8,1.7,2.47
4772,movie_1391.jpg,3.4,3.6,3.3,2.8,3.28
4773,game_2257.jpg,2.1,1.4,1.2,1.2,1.48
4774,movie_1926.jpg,3.1,2.4,2.7,2.1,2.58
4775,movie_1437.jpg,2.9,2.3,2.7,2.1,2.5
4776,movie_1836.jpg,2.7,2.1,3.3,1.3,2.35
4777,movie_0188.jpg,1.9,1.9,3.0,1.3,2.02
4778,movie_0846.jpg,2.3,2.1,3.4,2.4,2.55
4779,movie_2593.jpg,3.3,2.7,3.5,2.5,3.0
4780,movie_0680.jpg,3.4,3.4,3.8,2.9,3.38
4781,game_2345.jpg,2.1,1.4,1.2,1.3,1.5
4782,game_0991.jpg,2.0,1.7,1.3,1.7,1.68
4783,movie_2725.jpg,4.3,3.9,4.6,4.5,4.32
4784,movie_2858.jpg,3.1,2.2,3.5,1.9,2.68
4785,movie_1501.jpg,2.1,2.8,1.8,2.3,2.25
4786,game_0148.jpg,1.0,1.0,0.9,1.3,1.05
4787,game_0151.jpg,1.9,1.2,1.8,1.3,1.55
4788,game_2511.jpg,3.0,1.8,2.3,1.3,2.1
4789,movie_1596.jpg,3.3,2.3,3.3,1.8,2.68
4790,game_1388.jpg,2.2,2.0,2.2,1.5,1.98
4791,movie_1017.jpg,3.6,2.1,3.5,2.1,2.82
4792,movie_0923.jpg,3.6,2.7,3.6,2.1,3.0
4793,movie_2433.jpg,3.5,2.7,3.5,1.9,2.9
4794,game_0783.jpg,2.2,1.7,1.3,1.3,1.62
4795,movie_1110.jpg,3.3,2.0,3.3,2.5,2.78
4796,game_2661.jpg,1.8,1.6,1.8,2.2,1.85
4797,movie_0841.jpg,4.0,3.1,3.6,3.2,3.47
4798,game_2870.jpg,3.1,2.3,3.2,2.8,2.85
4799,movie_2156.jpg,4.0,3.7,3.7,3.5,3.72
4800,movie_1798.jpg,3.4,2.2,3.1,2.3,2.75
4801,game_2340.jpg,2.2,1.9,1.9,1.9,1.98
4802,game_1565.jpg,2.7,1.8,2.2,1.5,2.05
4803,game_2144.jpg,2.2,1.8,1.7,1.6,1.83
4804,movie_0826.jpg,3.2,2.1,2.9,2.1,2.58
4805,game_1982.jpg,1.7,1.4,1.3,1.9,1.57
4806,movie_0387.jpg,4.0,2.1,3.7,2.8,3.15
4807,game_1993.jpg,1.9,1.3,1.3,1.9,1.6
4808,game_1768.jpg,2.0,1.3,1.9,1.4,1.65
4809,movie_2411.jpg,4.3,3.4,4.4,3.8,3.97
4810,movie_2648.jpg,3.3,1.6,3.6,1.8,2.58
4811,game_2505.jpg,2.8,1.9,2.2,2.0,2.22
4812,movie_0800.jpg,3.2,1.4,1.9,1.8,2.08
4813,movie_1933.jpg,3.2,2.3,2.8,1.9,2.55
4814,game_1869.jpg,2.2,2.1,1.3,1.3,1.72
4815,movie_1822.jpg,3.5,2.8,2.5,2.3,2.78
4816,movie_1458.jpg,3.4,2.3,2.8,1.8,2.58
4817,movie_1230.jpg,2.8,2.8,2.8,1.9,2.58
4818,movie_2429.jpg,2.8,1.9,3.3,2.0,2.5
4819,game_1643.jpg,3.5,2.2,3.5,1.5,2.68
4820,game_1179.jpg,2.0,1.5,1.4,1.2,1.52
4821,game_0400.jpg,1.8,1.2,0.9,1.2,1.27
4822,game_0038.jpg,2.1,2.1,1.8,2.5,2.12
4823,movie_0649.jpg,3.4,2.6,3.5,2.2,2.92
4824,game_1082.jpg,2.8,2.7,1.4,1.9,2.2
4825,game_1214.jpg,2.4,2.1,1.3,1.8,1.9
4826,movie_2077.jpg,2.8,1.4,1.8,1.4,1.85
4827,movie_1306.jpg,2.9,2.1,2.7,2.0,2.42
4828,game_0214.jpg,3.4,2.8,3.3,3.0,3.12
4829,game_1635.jpg,2.1,1.8,1.4,1.7,1.75
4830,movie_1440.jpg,2.8,2.1,2.6,1.7,2.3
4831,game_2996.jpg,3.0,1.6,3.1,2.2,2.47
4832,movie_1039.jpg,2.8,2.2,2.9,1.8,2.43
4833,movie_2970.jpg,3.7,3.0,3.8,2.9,3.35
4834,movie_2549.jpg,3.5,1.8,3.4,2.6,2.82
4835,movie_0028.jpg,2.8,2.1,2.6,1.9,2.35
4836,game_2766.jpg,1.9,2.8,2.3,2.3,2.32
4837,game_2087.jpg,3.0,2.8,3.2,2.3,2.82
4838,game_1029.jpg,2.0,1.4,1.3,1.8,1.62
4839,game_0486.jpg,1.3,1.3,0.9,1.7,1.3
4840,game_1912.jpg,2.8,2.2,2.2,1.8,2.25
4841,movie_0022.jpg,3.2,2.1,2.2,1.5,2.25
4842,movie_0255.jpg,3.4,2.2,2.9,2.1,2.65
4843,game_2017.jpg,1.2,1.9,1.0,1.6,1.42
4844,movie_1603.jpg,3.7,2.8,3.7,2.9,3.28
4845,movie_1627.jpg,2.1,1.8,1.8,1.4,1.78
4846,game_0336.jpg,2.8,2.2,2.2,1.7,2.22
4847,movie_1950.jpg,3.0,2.7,2.7,3.1,2.88
4848,game_1636.jpg,2.1,2.4,2.8,3.0,2.58
4849,game_2699.jpg,1.5,1.9,2.0,1.2,1.65
4850,game_1606.jpg,2.0,1.4,1.5,1.2,1.52
4851,game_1362.jpg,2.2,1.7,1.6,1.4,1.72
4852,movie_0206.jpg,3.4,2.7,3.6,2.6,3.08
4853,game_0564.jpg,3.5,3.0,3.5,3.0,3.25
4854,movie_1171.jpg,3.4,2.2,3.3,2.0,2.72
4855,movie_1633.jpg,3.5,3.0,3.2,3.0,3.18
4856,game_0331.jpg,2.9,2.2,2.2,1.8,2.28
4857,game_2424.jpg,2.2,1.7,1.8,1.8,1.88
4858,movie_2953.jpg,4.4,3.1,4.3,3.1,3.72
4859,movie_1085.jpg,2.8,2.2,1.8,1.9,2.17
4860,movie_0608.jpg,2.8,1.9,1.7,2.0,2.1
4861,game_1017.jpg,2.1,1.4,1.2,1.0,1.42
4862,movie_2415.jpg,4.1,3.1,3.9,3.6,3.68
4863,game_0150.jpg,2.1,2.1,1.7,1.3,1.8
4864,movie_2378.jpg,2.7,1.9,2.1,2.2,2.22
4865,game_2114.jpg,2.3,1.7,2.2,1.8,2.0
4866,movie_0853.jpg,2.1,1.7,2.1,1.3,1.8
4867,game_2497.jpg,2.7,2.9,3.4,2.5,2.88
4868,game_2478.jpg,1.8,1.4,1.3,1.3,1.45
4869,game_1157.jpg,1.8,1.2,1.3,1.1,1.35
4870,movie_0060.jpg,3.2,3.0,2.8,3.4,3.1
4871,movie_1999.jpg,2.4,1.8,2.5,1.8,2.12
4872,movie_0355.jpg,3.7,2.2,3.4,1.7,2.75
4873,movie_1906.jpg,3.1,2.1,3.3,1.8,2.58
4874,game_0528.jpg,2.8,2.2,2.8,2.1,2.48
4875,movie_0894.jpg,2.2,1.9,1.7,1.8,1.9
4876,game_1061.jpg,3.1,2.1,1.8,2.0,2.25
4877,game_1233.jpg,2.4,1.8,1.6,1.7,1.88
4878,game_1279.jpg,1.6,1.6,1.2,1.4,1.45
4879,game_2606.jpg,0.7,1.2,0.9,0.7,0.88
4880,game_0507.jpg,2.1,1.3,1.4,1.2,1.5
4881,game_1447.jpg,3.0,2.8,3.1,2.6,2.88
4882,movie_1086.jpg,3.2,2.7,3.2,3.0,3.03
4883,movie_2380.jpg,3.3,2.4,2.9,2.8,2.85
4884,game_1658.jpg,2.3,3.0,2.8,3.0,2.78
4885,game_1851.jpg,3.0,1.3,1.8,1.8,1.98
4886,game_0465.jpg,2.2,1.5,1.6,1.6,1.72
4887,game_1092.jpg,1.9,1.2,1.1,1.3,1.37
4888,game_2145.jpg,1.5,1.3,2.8,1.4,1.75
4889,game_0293.jpg,1.2,0.9,1.6,1.1,1.2
4890,game_1885.jpg,2.1,1.3,1.2,1.2,1.45
4891,game_0587.jpg,1.7,1.6,2.2,1.7,1.8
4892,game_1357.jpg,3.0,1.8,2.7,1.5,2.25
4893,game_2740.jpg,3.0,3.3,3.3,2.7,3.08
4894,game_2631.jpg,2.1,2.1,2.3,1.9,2.1
4895,movie_2901.jpg,3.2,2.1,2.9,1.9,2.53
4896,game_1281.jpg,3.3,2.4,2.7,1.8,2.55
4897,game_1942.jpg,0.8,2.1,0.4,1.4,1.18
4898,movie_1219.jpg,2.8,3.0,2.3,1.3,2.35
4899,game_0188.jpg,3.0,2.2,2.6,1.8,2.4
4900,movie_1203.jpg,2.9,2.7,3.0,2.1,2.68
4901,movie_2544.jpg,3.2,3.0,3.1,3.1,3.1
4902,movie_0317.jpg,3.2,2.3,3.1,3.3,2.97
4903,game_1346.jpg,2.1,1.6,1.2,1.7,1.65
4904,game_1931.jpg,1.5,1.2,1.4,1.4,1.38
4905,game_2102.jpg,2.1,1.2,1.2,1.3,1.45
4906,game_1402.jpg,2.1,1.5,1.7,1.8,1.78
4907,game_2039.jpg,1.8,1.9,1.8,1.5,1.75
4908,movie_1243.jpg,3.5,2.4,3.2,1.9,2.75
4909,movie_0441.jpg,2.7,2.2,2.5,1.8,2.3
4910,movie_0671.jpg,3.0,2.3,2.7,2.2,2.55
4911,movie_0163.jpg,3.4,2.8,3.7,3.0,3.22
4912,movie_0670.jpg,3.6,3.0,3.7,3.1,3.35
4913,game_0637.jpg,3.5,2.7,3.1,2.7,3.0
4914,game_0436.jpg,3.0,3.0,3.0,3.2,3.05
4915,game_2824.jpg,2.2,3.2,2.7,2.9,2.75
4916,game_2818.jpg,2.0,2.7,2.9,1.9,2.38
4917,movie_1198.jpg,3.7,2.9,3.7,3.1,3.35
4918,movie_0145.jpg,2.2,1.9,1.7,1.8,1.9
4919,movie_2224.jpg,2.1,1.7,1.7,2.0,1.88
4920,game_1616.jpg,3.3,2.4,2.1,1.8,2.4
4921,movie_0626.jpg,3.6,2.1,2.9,2.8,2.85
4922,game_0737.jpg,2.3,1.9,1.6,1.7,1.87
4923,game_2375.jpg,2.1,1.6,1.1,1.4,1.55
4924,movie_1622.jpg,4.3,3.5,3.9,3.5,3.8
4925,movie_1689.jpg,3.1,2.3,3.4,2.1,2.72
4926,movie_1825.jpg,3.1,2.8,3.2,2.1,2.8
4927,game_1794.jpg,2.1,1.6,1.7,1.4,1.7
4928,movie_2137.jpg,2.0,2.3,2.2,1.5,2.0
4929,game_2161.jpg,3.1,2.1,2.7,1.9,2.45
4930,game_1789.jpg,2.6,1.9,2.8,1.8,2.28
4931,game_2736.jpg,2.4,2.9,3.7,3.1,3.02
4932,movie_1719.jpg,3.2,3.2,3.7,3.3,3.35
4933,game_0965.jpg,2.8,2.1,3.5,2.1,2.62
4934,movie_1436.jpg,1.6,2.3,1.7,1.9,1.88
4935,game_1406.jpg,2.2,2.1,1.7,1.5,1.88
4936,movie_2103.jpg,2.8,1.7,3.0,2.0,2.38
4937,movie_2837.jpg,4.4,3.8,4.4,3.5,4.03
4938,game_2355.jpg,1.2,3.1,0.8,1.4,1.62
4939,movie_1373.jpg,2.1,2.9,1.6,3.1,2.42
4940,movie_1374.jpg,2.9,2.2,1.8,1.7,2.15
4941,game_2755.jpg,0.6,1.8,1.0,1.4,1.2
4942,game_1650.jpg,1.0,1.3,1.4,1.0,1.17
